Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [1077] Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::cols() [1231] Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::rows() const [1181] std::vector<std::complex<double>, std::allocator<std::complex<double> > >::_M_fill_initialize(unsigned long, std::complex<double> const&)
 [1196] Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::data() [1232] Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::functor() const [1182] std::vector<std::complex<double>, std::allocator<std::complex<double> > >::vector(unsigned long, std::complex<double> const&, std::allocator<std::complex<double> > const&)
 [1197] Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::resize(long, long, long) [1108] Eigen::DenseCoeffsBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, 0>::coeff(long) const (DenseCoeffsBase.h) [1183] std::vector<std::complex<double>, std::allocator<std::complex<double> > >::~vector()
 [1198] Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::DenseStorage() [1109] Eigen::DenseCoeffsBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, 0>::operator()(long) const (DenseCoeffsBase.h) [1147] std::vector<std::complex<double>, std::allocator<std::complex<double> > >::operator[](unsigned long)
 [1199] Eigen::DenseStorage<std::complex<double>, -1, -1, 1, 0>::~DenseStorage() [1078] Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::cols() const [1126] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [1200] Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::CwiseNullaryOp(long, long, Eigen::internal::scalar_constant_op<std::complex<double> > const&) [1096] Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::data() const [1127] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
 [1143] Eigen::DenseCoeffsBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, 1>::coeffRef(long) [1076] Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::rows() const [1128] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
 [1144] Eigen::DenseCoeffsBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, 1>::operator()(long) [1233] Eigen::internal::scalar_constant_op<std::complex<double> >::operator()() const [1129] std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
 [1201] Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>& Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::_set_noalias<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > > const&) [1234] Eigen::internal::variable_if_dynamic<long, -1>::value() const [1130] std::vector<int, std::allocator<int> >::~vector()
 [1202] Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::_check_template_params() [1299] Eigen::internal::FixedInt<1>::operator()() const [1074] std::vector<int, std::allocator<int> >::operator[](unsigned long)
 [1203] Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::data() [1110] Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > >::coeff(long) const [1141] std::complex<double>::complex(double, double)
 [1204] void Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::_init1<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > > const&) [1300] Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::derived() const [1150] std::complex<double>::operator/=(double)
 [1205] Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::resize(long, long) [1301] Eigen::symbolic::AddExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag>, Eigen::symbolic::ValueExpr<Eigen::internal::FixedInt<1> > > Eigen::symbolic::BaseExpr<Eigen::symbolic::SymbolExpr<Eigen::internal::symbolic_last_tag> >::operator+<1>(Eigen::internal::FixedInt<1>) const [1305] std::function<std::complex<double> (double)>::function<test_omp()::{lambda(double)#1}, void>(test_omp()::{lambda(double)#1}&&) (std_function.h)
 [1206] Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::PlainObjectBase() [1235] Eigen::EigenBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > >::derived() const [1279] std::function<std::complex<double> (double)>::function(std::function<std::complex<double> (double)> const&)
 [1207] Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::~PlainObjectBase() [1079] Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::cols() const [1273] std::function<std::complex<double> (double)>::~function()
 [1208] Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Matrix<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > >(Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&) [1080] Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::rows() const [1265] std::_Any_data::_M_access()
 [1209] Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::~Matrix() [1081] Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::size() const [1274] test_omp()::{lambda(double)#1}& std::_Any_data::_M_access<test_omp()::{lambda(double)#1}>() (std_function.h)
 [1210] Eigen::internal::Assignment<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >, Eigen::internal::assign_op<std::complex<double>, std::complex<double> >, Eigen::internal::Dense2Dense, void>::run(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<std::complex<double>, std::complex<double> > const&) [1071] Eigen::EigenBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::derived() const [1100] void std::_Construct<std::complex<double>, std::complex<double> const&>(std::complex<double>*, std::complex<double> const&)
 [1158] Eigen::internal::aligned_free(void*) [1155] __gnu_cxx::new_allocator<std::complex<double> >::_M_max_size() const [1237] std::complex<double>* std::__fill_n_a<std::complex<double>*, long, std::complex<double> >(std::complex<double>*, long, std::complex<double> const&, std::random_access_iterator_tag)
 [1211] Eigen::internal::aligned_malloc(unsigned long) [1164] __gnu_cxx::new_allocator<std::complex<double> >::max_size() const [1131] int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
 [1087] Eigen::internal::evaluator_base<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::evaluator_base() [1083] __gnu_cxx::new_allocator<int>::_M_max_size() const [1262] std::enable_if<is_invocable_r_v<std::complex<double>, test_omp()::{lambda(double)#1}&, double>, std::enable_if>::type std::__invoke_r<std::complex<double>, test_omp()::{lambda(double)#1}&, double>(std::complex<double>&&, (test_omp()::{lambda(double)#1}&)...) (invoke.h)
 [1088] Eigen::internal::evaluator_base<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::~evaluator_base() [1111] __gnu_cxx::new_allocator<int>::max_size() const [1253] test_omp()::{lambda(double)#1} const* std::__addressof<test_omp()::{lambda(double)#1} const>(test_omp()::{lambda(double)#1} const&) (move.h)
 [1212] void Eigen::internal::resize_if_allowed<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >, std::complex<double>, std::complex<double> >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<std::complex<double>, std::complex<double> > const&) [1249] std::_Function_base::_M_empty() const [1101] std::complex<double>* std::__addressof<std::complex<double> >(std::complex<double>&)
 [1213] void Eigen::internal::check_for_aliasing<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> const&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&) [1236] std::vector<std::complex<double>, std::allocator<std::complex<double> > >::size() const [1263] double std::__invoke_impl<double, test_omp()::{lambda(double)#1}&, double>(std::__invoke_other, test_omp()::{lambda(double)#1}&, double&&) (invoke.h)
 [1214] Eigen::internal::scalar_constant_op<std::complex<double> >::scalar_constant_op(Eigen::internal::scalar_constant_op<std::complex<double> > const&) [1146] std::vector<std::complex<double>, std::allocator<std::complex<double> > >::operator[](unsigned long) const [1238] std::__size_to_integer(long)
 [1215] Eigen::internal::scalar_constant_op<std::complex<double> >::scalar_constant_op(std::complex<double> const&) [1148] std::complex<double>::imag[abi:cxx11]() const [1132] std::__size_to_integer(unsigned long)
 [1216] Eigen::internal::variable_if_dynamic<long, 1>::value() [1149] std::complex<double>::real[abi:cxx11]() const [1239] std::iterator_traits<std::complex<double>*>::iterator_category std::__iterator_category<std::complex<double>*>(std::complex<double>* const&)
 [1217] Eigen::internal::variable_if_dynamic<long, 1>::variable_if_dynamic(long) [1260] std::function<std::complex<double> (double)>::operator()(double) const [1133] std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
 [1218] Eigen::internal::variable_if_dynamic<long, -1>::variable_if_dynamic(long) [1276] std::function<std::complex<double> (double)>::operator bool() const [1184] std::complex<double>* std::uninitialized_fill_n<std::complex<double>*, unsigned long, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&)
 [1089] void Eigen::internal::ignore_unused_variable<long>(long const&) [1250] std::_Any_data::_M_access() const [1134] int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [1219] void Eigen::internal::call_assignment_no_alias<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >, Eigen::internal::assign_op<std::complex<double>, std::complex<double> > >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<std::complex<double>, std::complex<double> > const&) [1251] test_omp()::{lambda(double)#1} const& std::_Any_data::_M_access<test_omp()::{lambda(double)#1}>() const (std_function.h) [1185] std::complex<double>* std::__uninitialized_fill_n_a<std::complex<double>*, unsigned long, std::complex<double>, std::complex<double> >(std::complex<double>*, unsigned long, std::complex<double> const&, std::allocator<std::complex<double> >&)
 [1159] void Eigen::internal::conditional_aligned_free<true>(void*) [1156] std::allocator<std::complex<double> >::allocator(std::allocator<std::complex<double> > const&) [1135] int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
 [1220] void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar>, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar> const&) [1165] std::allocator<std::complex<double> >::allocator() [1098] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
